"module name","license","repository"
"@babel/helper-plugin-utils@7.0.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-helper-plugin-utils"
"@babel/helper-regex@7.5.5","MIT","https://github.com/babel/babel/tree/master/packages/babel-helper-regex"
"@babel/helper-remap-async-to-generator@7.1.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-helper-remap-async-to-generator"
"@babel/helper-replace-supers@7.5.5","MIT","https://github.com/babel/babel/tree/master/packages/babel-helper-replace-supers"
"@babel/helper-simple-access@7.1.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-helper-simple-access"
"@babel/helper-split-export-declaration@7.4.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-helper-split-export-declaration"
"@babel/helper-wrap-function@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-helper-wrap-function"
"@babel/helpers@7.6.2","MIT","https://github.com/babel/babel/tree/master/packages/babel-helpers"
"@babel/highlight@7.5.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-highlight"
"@babel/parser@7.6.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-parser"
"@babel/plugin-proposal-async-generator-functions@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-proposal-async-generator-functions"
"@babel/plugin-proposal-class-properties@7.5.5","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-proposal-class-properties"
"@babel/plugin-proposal-dynamic-import@7.5.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-proposal-dynamic-import"
"@babel/plugin-proposal-json-strings@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-proposal-json-strings"
"@babel/plugin-proposal-object-rest-spread@7.6.2","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-proposal-object-rest-spread"
"@babel/plugin-proposal-optional-catch-binding@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-proposal-optional-catch-binding"
"@babel/plugin-proposal-unicode-property-regex@7.6.2","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-proposal-unicode-property-regex"
"@babel/plugin-syntax-async-generators@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-async-generators"
"@babel/plugin-syntax-class-properties@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-class-properties"
"@babel/plugin-syntax-dynamic-import@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-dynamic-import"
"@babel/plugin-syntax-flow@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-flow"
"@babel/plugin-syntax-json-strings@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-json-strings"
"@babel/plugin-syntax-jsx@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-jsx"
"@babel/plugin-syntax-object-rest-spread@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-object-rest-spread"
"@babel/plugin-syntax-optional-catch-binding@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-optional-catch-binding"
"@babel/plugin-transform-arrow-functions@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-arrow-functions"
"@babel/plugin-transform-async-to-generator@7.5.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-async-to-generator"
"@babel/plugin-transform-block-scoped-functions@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-block-scoped-functions"
"@babel/plugin-transform-block-scoping@7.6.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-block-scoping"
"@babel/plugin-transform-classes@7.5.5","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-classes"
"@babel/plugin-transform-computed-properties@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-computed-properties"
"@babel/plugin-transform-destructuring@7.6.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-destructuring"
"@babel/plugin-transform-dotall-regex@7.6.2","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-dotall-regex"
"@babel/plugin-transform-duplicate-keys@7.5.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-duplicate-keys"
"@babel/plugin-transform-exponentiation-operator@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-exponentiation-operator"
"@babel/plugin-transform-flow-strip-types@7.6.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-flow-strip-types"
"@babel/plugin-transform-for-of@7.4.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-for-of"
"@babel/plugin-transform-function-name@7.4.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-function-name"
"@babel/plugin-transform-literals@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-literals"
"@babel/plugin-transform-member-expression-literals@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-member-expression-literals"
"@babel/plugin-transform-modules-amd@7.5.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-modules-amd"
"@babel/plugin-transform-modules-commonjs@7.6.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-modules-commonjs"
"@babel/plugin-transform-modules-systemjs@7.5.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-modules-systemjs"
"@babel/plugin-transform-modules-umd@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-modules-umd"
"@babel/plugin-transform-named-capturing-groups-regex@7.6.3","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-new-target@7.4.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-new-target"
"@babel/plugin-transform-object-super@7.5.5","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-object-super"
"@babel/plugin-transform-parameters@7.4.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-parameters"
"@babel/plugin-transform-property-literals@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-property-literals"
"@babel/plugin-transform-react-display-name@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-react-display-name"
"@babel/plugin-transform-react-jsx-self@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-react-jsx-self"
"@babel/plugin-transform-react-jsx-source@7.5.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-react-jsx-source"
"@babel/plugin-transform-react-jsx@7.3.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-react-jsx"
"@babel/plugin-transform-regenerator@7.4.5","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-regenerator"
"@babel/plugin-transform-reserved-words@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-reserved-words"
"@babel/plugin-transform-runtime@7.6.2","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-runtime"
"@babel/plugin-transform-shorthand-properties@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-shorthand-properties"
"@babel/plugin-transform-spread@7.6.2","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-spread"
"@babel/plugin-transform-sticky-regex@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-sticky-regex"
"@babel/plugin-transform-template-literals@7.4.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-template-literals"
"@babel/plugin-transform-typeof-symbol@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-typeof-symbol"
"@babel/plugin-transform-unicode-regex@7.6.2","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-unicode-regex"
"@babel/polyfill@7.6.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-polyfill"
"@babel/preset-env@7.6.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-preset-env"
"@babel/preset-react@7.6.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-preset-react"
"@babel/runtime@7.6.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-runtime"
"@babel/template@7.6.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-template"
"@babel/traverse@7.6.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-traverse"
"@babel/types@7.6.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-types"
"@gatsbyjs/relay-compiler@2.0.0-printer-fix.4","MIT","https://github.com/facebook/relay"
"@hapi/address@2.1.2","BSD-3-Clause","https://github.com/hapijs/address"
"@hapi/bourne@1.3.2","BSD-3-Clause","https://github.com/hapijs/bourne"
"@hapi/hoek@8.5.0","BSD-3-Clause","https://github.com/hapijs/hoek"
"@hapi/joi@15.1.1","BSD-3-Clause","https://github.com/hapijs/joi"
"@hapi/topo@3.1.6","BSD-3-Clause","https://github.com/hapijs/topo"
"@jimp/bmp@0.6.8","MIT",""
"@jimp/core@0.6.8","MIT","https://github.com/oliver-moran/jimp"
"@jimp/custom@0.6.8","MIT",""
"@jimp/gif@0.6.8","MIT",""
"@jimp/jpeg@0.6.8","MIT",""
"@jimp/plugin-blit@0.6.8","MIT",""
"@jimp/plugin-blur@0.6.8","MIT",""
"@jimp/plugin-color@0.6.8","MIT",""
"@jimp/plugin-contain@0.6.8","MIT",""
"@jimp/plugin-cover@0.6.8","MIT",""
"@jimp/plugin-crop@0.6.8","MIT",""
"@jimp/plugin-displace@0.6.8","MIT",""
"@jimp/plugin-dither@0.6.8","MIT",""
"@jimp/plugin-flip@0.6.8","MIT",""
"@jimp/plugin-gaussian@0.6.8","MIT",""
"@jimp/plugin-invert@0.6.8","MIT",""
"@jimp/plugin-mask@0.6.8","MIT",""
"@jimp/plugin-normalize@0.6.8","MIT",""
"@jimp/plugin-print@0.6.8","MIT",""
"@jimp/plugin-resize@0.6.8","MIT",""
"@jimp/plugin-rotate@0.6.8","MIT",""
"@jimp/plugin-scale@0.6.8","MIT",""
"@jimp/plugins@0.6.8","MIT",""
"@jimp/png@0.6.8","MIT",""
"@jimp/tiff@0.6.8","MIT",""
"@jimp/types@0.6.8","MIT",""
"@jimp/utils@0.6.8","MIT",""
"@mikaelkristiansson/domready@1.0.9","MIT*","https://github.com/mikaelkristiansson/domready"
"@mrmlnc/readdir-enhanced@2.2.1","MIT","https://github.com/bigstickcarpet/readdir-enhanced"
"@nodelib/fs.scandir@2.1.3","MIT","https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.scandir"
"@nodelib/fs.stat@1.1.3","MIT","https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.stat"
"@nodelib/fs.stat@2.0.3","MIT","https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.stat"
"@nodelib/fs.walk@1.2.4","MIT","https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.walk"
"@pieh/friendly-errors-webpack-plugin@1.7.0-chalk-2","MIT","https://github.com/pieh/friendly-errors-webpack-plugin"
"@reach/router@1.2.1","MIT","https://github.com/reach/router"
"@sindresorhus/is@0.7.0","MIT","https://github.com/sindresorhus/is"
"@types/configstore@2.1.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/debug@0.0.29","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/eslint-visitor-keys@1.0.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/events@3.0.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/get-port@0.0.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/glob@5.0.36","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/glob@7.1.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/history@4.7.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/json-schema@7.0.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/minimatch@3.0.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/mkdirp@0.3.29","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/node@12.12.5","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/node@7.10.9","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/prop-types@15.7.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/q@1.5.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/reach__router@1.2.6","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/react@16.9.11","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/tmp@0.0.32","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/unist@2.0.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/vfile-message@1.0.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/vfile@3.0.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@typescript-eslint/eslint-plugin@2.6.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/experimental-utils@2.6.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/parser@2.6.0","BSD-2-Clause","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/typescript-estree@2.6.0","BSD-2-Clause","https://github.com/typescript-eslint/typescript-eslint"
"@webassemblyjs/ast@1.8.5","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/floating-point-hex-parser@1.8.5","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/helper-api-error@1.8.5","MIT",""
"@webassemblyjs/helper-buffer@1.8.5","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/helper-code-frame@1.8.5","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/helper-fsm@1.8.5","ISC",""
"@webassemblyjs/helper-module-context@1.8.5","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/helper-wasm-bytecode@1.8.5","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/helper-wasm-section@1.8.5","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/ieee754@1.8.5","MIT",""
"@webassemblyjs/leb128@1.8.5","MIT",""
"@webassemblyjs/utf8@1.8.5","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/wasm-edit@1.8.5","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/wasm-gen@1.8.5","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/wasm-opt@1.8.5","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/wasm-parser@1.8.5","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/wast-parser@1.8.5","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/wast-printer@1.8.5","MIT","https://github.com/xtuc/webassemblyjs"
"@xtuc/ieee754@1.2.0","BSD-3-Clause","https://github.com/feross/ieee754"
"@xtuc/long@4.2.2","Apache-2.0","https://github.com/dcodeIO/long.js"
"abbrev@1.1.1","ISC","https://github.com/isaacs/abbrev-js"
"accepts@1.3.7","MIT","https://github.com/jshttp/accepts"
"acorn-jsx@5.1.0","MIT","https://github.com/acornjs/acorn-jsx"
"acorn@6.3.0","MIT","https://github.com/acornjs/acorn"
"acorn@7.1.0","MIT","https://github.com/acornjs/acorn"
"address@1.0.3","MIT","https://github.com/node-modules/address"
"address@1.1.2","MIT","https://github.com/node-modules/address"
"after@0.8.2","MIT","https://github.com/Raynos/after"
"aggregate-error@3.0.1","MIT","https://github.com/sindresorhus/aggregate-error"
"ajv-errors@1.0.1","MIT","https://github.com/epoberezkin/ajv-errors"
"ajv-keywords@3.4.1","MIT","https://github.com/epoberezkin/ajv-keywords"
"ajv@6.10.2","MIT","https://github.com/epoberezkin/ajv"
"alphanum-sort@1.0.2","MIT","https://github.com/TrySound/alphanum-sort"
"ansi-align@2.0.0","ISC","https://github.com/nexdrew/ansi-align"
"ansi-align@3.0.0","ISC","https://github.com/nexdrew/ansi-align"
"ansi-colors@3.2.4","MIT","https://github.com/doowb/ansi-colors"
"ansi-escapes@3.2.0","MIT","https://github.com/sindresorhus/ansi-escapes"
"ansi-escapes@4.2.1","MIT","https://github.com/sindresorhus/ansi-escapes"
"ansi-html@0.0.7","Apache-2.0","https://github.com/Tjatse/ansi-html"
"ansi-regex@2.1.1","MIT","https://github.com/chalk/ansi-regex"
"ansi-regex@3.0.0","MIT","https://github.com/chalk/ansi-regex"
"ansi-regex@4.1.0","MIT","https://github.com/chalk/ansi-regex"
"ansi-styles@2.2.1","MIT","https://github.com/chalk/ansi-styles"
"ansi-styles@3.2.1","MIT","https://github.com/chalk/ansi-styles"
"any-base@1.1.0","MIT","https://github.com/HarasimowiczKamil/any-base"
"any-promise@1.3.0","MIT","https://github.com/kevinbeaty/any-promise"
"anymatch@2.0.0","ISC","https://github.com/micromatch/anymatch"
"anymatch@3.1.1","ISC","https://github.com/micromatch/anymatch"
"aproba@1.2.0","ISC","https://github.com/iarna/aproba"
"arch@2.1.1","MIT","https://github.com/feross/arch"
"archive-type@4.0.0","MIT","https://github.com/kevva/archive-type"
"are-we-there-yet@1.1.5","ISC","https://github.com/iarna/are-we-there-yet"
"argparse@1.0.10","MIT","https://github.com/nodeca/argparse"
"aria-query@3.0.0","Apache-2.0","https://github.com/A11yance/aria-query"
"arr-diff@4.0.0","MIT","https://github.com/jonschlinkert/arr-diff"
"arr-flatten@1.1.0","MIT","https://github.com/jonschlinkert/arr-flatten"
"arr-union@3.1.0","MIT","https://github.com/jonschlinkert/arr-union"
"array-filter@0.0.1","MIT","https://github.com/juliangruber/array-filter"
"array-find-index@1.0.2","MIT","https://github.com/sindresorhus/array-find-index"
"array-flatten@1.1.1","MIT","https://github.com/blakeembrey/array-flatten"
"array-flatten@2.1.2","MIT","https://github.com/blakeembrey/array-flatten"
"array-includes@3.0.3","MIT","https://github.com/ljharb/array-includes"
"array-iterate@1.1.3","MIT","https://github.com/wooorm/array-iterate"
"array-map@0.0.0","MIT","https://github.com/substack/array-map"
"array-reduce@0.0.0","MIT","https://github.com/substack/array-reduce"
"array-union@1.0.2","MIT","https://github.com/sindresorhus/array-union"
"array-union@2.1.0","MIT","https://github.com/sindresorhus/array-union"
"array-uniq@1.0.3","MIT","https://github.com/sindresorhus/array-uniq"
"array-uniq@2.1.0","MIT","https://github.com/sindresorhus/array-uniq"
"array-unique@0.3.2","MIT","https://github.com/jonschlinkert/array-unique"
"arraybuffer.slice@0.0.7","MIT","https://github.com/rase-/arraybuffer.slice"
"arrify@1.0.1","MIT","https://github.com/sindresorhus/arrify"
"asap@2.0.6","MIT","https://github.com/kriskowal/asap"
"asn1.js@4.10.1","MIT","https://github.com/indutny/asn1.js"
"asn1@0.2.4","MIT","https://github.com/joyent/node-asn1"
"assert-plus@1.0.0","MIT","https://github.com/mcavage/node-assert-plus"
"assert@1.5.0","MIT","https://github.com/browserify/commonjs-assert"
"assign-symbols@1.0.0","MIT","https://github.com/jonschlinkert/assign-symbols"
"ast-types-flow@0.0.7","ISC","https://github.com/kyldvs/ast-types-flow"
"astral-regex@1.0.0","MIT","https://github.com/kevva/astral-regex"
"async-each@1.0.3","MIT","https://github.com/paulmillr/async-each"
"async-limiter@1.0.1","MIT","https://github.com/strml/async-limiter"
"async@1.5.2","MIT","https://github.com/caolan/async"
"async@2.6.3","MIT","https://github.com/caolan/async"
"asynckit@0.4.0","MIT","https://github.com/alexindigo/asynckit"
"atob@2.1.2","(MIT OR Apache-2.0)","git://git.coolaj86.com/coolaj86/atob.js"
"auto-bind@2.1.1","MIT","https://github.com/sindresorhus/auto-bind"
"autoprefixer@9.7.1","MIT","https://github.com/postcss/autoprefixer"
"aws-sign2@0.7.0","Apache-2.0","https://github.com/mikeal/aws-sign"
"aws4@1.8.0","MIT","https://github.com/mhart/aws4"
"axios@0.19.0","MIT","https://github.com/axios/axios"
"axobject-query@2.0.2","Apache-2.0","https://github.com/A11yance/axobject-query"
"babel-code-frame@6.26.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-code-frame"
"babel-core@7.0.0-bridge.0","MIT",""
"babel-eslint@10.0.3","MIT","https://github.com/babel/babel-eslint"
"babel-extract-comments@1.0.0","MIT","https://github.com/jonschlinkert/babel-extract-comments"
"babel-loader@8.0.6","MIT","https://github.com/babel/babel-loader"
"babel-plugin-add-module-exports@0.3.3","MIT","https://github.com/59naga/babel-plugin-add-module-exports"
"babel-plugin-dynamic-import-node@1.2.0","MIT","https://github.com/airbnb/babel-plugin-dynamic-import-node"
"babel-plugin-dynamic-import-node@2.3.0","MIT","https://github.com/airbnb/babel-plugin-dynamic-import-node"
"babel-plugin-macros@2.6.1","MIT","https://github.com/kentcdodds/babel-plugin-macros"
"babel-plugin-remove-graphql-queries@2.7.14","MIT","https://github.com/gatsbyjs/gatsby"
"babel-plugin-syntax-dynamic-import@6.18.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-dynamic-import"
"babel-plugin-syntax-object-rest-spread@6.13.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-object-rest-spread"
"babel-plugin-syntax-trailing-function-commas@7.0.0-beta.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-trailing-function-commas"
"babel-plugin-transform-object-rest-spread@6.26.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-object-rest-spread"
"babel-plugin-transform-react-remove-prop-types@0.4.24","MIT","https://github.com/oliviertassinari/babel-plugin-transform-react-remove-prop-types"
"babel-preset-fbjs@3.3.0","MIT","https://github.com/facebook/fbjs"
"babel-preset-gatsby@0.2.20","MIT","https://github.com/gatsbyjs/gatsby"
"babel-runtime@6.26.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-runtime"
"babylon@6.18.0","MIT","https://github.com/babel/babylon"
"backo2@1.0.2","MIT","https://github.com/mokesmokes/backo"
"bail@1.0.4","MIT","https://github.com/wooorm/bail"
"balanced-match@1.0.0","MIT","https://github.com/juliangruber/balanced-match"
"base64-arraybuffer@0.1.5","MIT","https://github.com/niklasvh/base64-arraybuffer"
"base64-js@1.3.1","MIT","https://github.com/beatgammit/base64-js"
"base64id@2.0.0","MIT","https://github.com/faeldt/base64id"
"base@0.11.2","MIT","https://github.com/node-base/base"
"batch@0.6.1","MIT","https://github.com/visionmedia/batch"
"bcrypt-pbkdf@1.0.2","BSD-3-Clause","https://github.com/joyent/node-bcrypt-pbkdf"
"better-assert@1.0.2","MIT*","https://github.com/visionmedia/better-assert"
"better-opn@0.1.4","MIT","https://github.com/ExiaSR/better-opn"
"better-opn@1.0.0","MIT","https://github.com/ExiaSR/better-opn"
"better-queue-memory@1.0.4","MIT","https://github.com/diamondio/better-queue-memory"
"better-queue@3.8.10","MIT","https://github.com/diamondio/better-queue"
"big.js@5.2.2","MIT","https://github.com/MikeMcl/big.js"
"bin-build@3.0.0","MIT","https://github.com/kevva/bin-build"
"bin-check@4.1.0","MIT","https://github.com/kevva/bin-check"
"bin-version-check@4.0.0","MIT","https://github.com/sindresorhus/bin-version-check"
"bin-version@3.1.0","MIT","https://github.com/sindresorhus/bin-version"
"bin-wrapper@4.1.0","MIT","https://github.com/kevva/bin-wrapper"
"binary-extensions@1.13.1","MIT","https://github.com/sindresorhus/binary-extensions"
"binary-extensions@2.0.0","MIT","https://github.com/sindresorhus/binary-extensions"
"bl@1.2.2","MIT","https://github.com/rvagg/bl"
"bl@3.0.0","MIT","https://github.com/rvagg/bl"
"blob@0.0.5","MIT","https://github.com/webmodules/blob"
"bluebird@3.7.1","MIT","https://github.com/petkaantonov/bluebird"
"bmp-js@0.1.0","MIT","https://github.com/shaozilee/bmp-js"
"bn.js@4.11.8","MIT","https://github.com/indutny/bn.js"
"body-parser@1.19.0","MIT","https://github.com/expressjs/body-parser"
"bonjour@3.5.0","MIT","https://github.com/watson/bonjour"
"boolbase@1.0.0","ISC","https://github.com/fb55/boolbase"
"boxen@1.3.0","MIT","https://github.com/sindresorhus/boxen"
"boxen@3.2.0","MIT","https://github.com/sindresorhus/boxen"
"brace-expansion@1.1.11","MIT","https://github.com/juliangruber/brace-expansion"
"braces@2.3.2","MIT","https://github.com/micromatch/braces"
"braces@3.0.2","MIT","https://github.com/micromatch/braces"
"brorand@1.1.0","MIT","https://github.com/indutny/brorand"
"browserify-aes@1.2.0","MIT","https://github.com/crypto-browserify/browserify-aes"
"browserify-cipher@1.0.1","MIT","https://github.com/crypto-browserify/browserify-cipher"
"browserify-des@1.0.2","MIT","https://github.com/crypto-browserify/browserify-des"
"browserify-rsa@4.0.1","MIT","https://github.com/crypto-browserify/browserify-rsa"
"browserify-sign@4.0.4","ISC","https://github.com/crypto-browserify/browserify-sign"
"browserify-zlib@0.2.0","MIT","https://github.com/devongovett/browserify-zlib"
"browserslist@3.2.8","MIT","https://github.com/browserslist/browserslist"
"browserslist@4.7.2","MIT","https://github.com/browserslist/browserslist"
"bser@2.1.1","Apache-2.0","https://github.com/facebook/watchman"
"buffer-alloc-unsafe@1.1.0","MIT","https://github.com/LinusU/buffer-alloc-unsafe"
"buffer-alloc@1.2.0","MIT","https://github.com/LinusU/buffer-alloc"
"buffer-crc32@0.2.13","MIT","https://github.com/brianloveswords/buffer-crc32"
"buffer-equal@0.0.1","MIT","https://github.com/substack/node-buffer-equal"
"buffer-fill@1.0.0","MIT","https://github.com/LinusU/buffer-fill"
"buffer-from@1.1.1","MIT","https://github.com/LinusU/buffer-from"
